Duration;Force;Elongation;Temperature
h;N;mm;°C
49.7552097222222;153.0;2.111;49.9
49.7629536111111;153.0;2.111;49.9
49.763985;153.0;2.111;49.9
49.7670875;153.0;2.111;49.9
49.7692369444444;153.0;2.111;49.9
49.7739819444444;153.0;2.111;49.9
49.7839833333333;153.0;2.111;50.0
49.7865269444444;153.0;2.111;49.9
49.7902752777778;153.0;2.112;49.9
49.7935686111111;153.0;2.112;50.0
49.7939888888889;153.0;2.112;50.0
49.7947169444444;153.0;2.112;50.0
49.7969919444444;153.0;2.112;50.0
49.8010594444444;153.0;2.112;50.0
49.8016705555556;153.0;2.112;50.0
49.8032347222222;153.0;2.112;50.0
49.8039930555556;153.0;2.112;50.0
49.8128763888889;152.9;2.113;49.9
49.8139944444444;152.9;2.115;49.9
49.8147225;152.9;2.116;49.9
49.8149436111111;152.9;2.116;49.9
49.8162608333333;152.9;2.118;49.9
49.8174308333333;153.0;2.117;49.9
49.8180461111111;153.0;2.116;49.9
49.8198358333333;153.0;2.115;49.9
49.8207891666667;153.0;2.114;49.9
49.8239438888889;152.9;2.116;49.9
49.8286933333333;152.9;2.116;50.0
49.8298936111111;152.9;2.117;50.0
49.8309569444444;152.9;2.119;50.0
49.8340291666667;152.9;2.121;50.0
49.8350344444444;152.9;2.121;50.0
49.8374136111111;153.0;2.119;50.0
49.8393375;153.0;2.117;50.0
49.8404813888889;153.0;2.116;50.0
49.8426352777778;153.0;2.114;50.0
49.8440391666667;152.9;2.115;50.0
49.8457638888889;152.9;2.116;50.0
49.8461019444444;152.9;2.115;50.0
49.8520297222222;153.0;2.115;50.0
49.8529527777778;153.0;2.114;50.0
49.8540361111111;152.9;2.115;50.0
49.8622219444444;152.9;2.116;50.0
49.8640375;153.0;2.115;50.0
49.8665552777778;153.0;2.115;50.0
49.8690122222222;153.0;2.114;50.0
49.8707194444444;153.0;2.114;50.0
49.8713869444444;153.0;2.114;50.0
49.8720325;153.0;2.114;50.0
49.8735144444444;153.0;2.114;50.0
49.8740433333333;153.0;2.114;50.0
49.8746022222222;153.0;2.114;49.9
49.8811369444444;153.0;2.114;50.0
49.8840444444444;153.0;2.114;50.0
49.8852708333333;153.0;2.114;50.0
49.8859988888889;153.0;2.114;50.0
49.8878666666667;153.0;2.114;50.0
49.8886769444444;153.0;2.114;50.0
49.8889022222222;153.0;2.114;50.0
49.8902238888889;153.0;2.114;50.0
49.8940416666667;153.0;2.114;50.0
49.8999391666667;153.0;2.114;50.0
49.9008366666667;153.0;2.114;50.0
49.9029858333333;153.0;2.114;50.0
49.9031811111111;153.0;2.114;50.0
49.9040477777778;153.0;2.114;50.0
49.9042125;153.0;2.114;50.0
49.9062838888889;153.0;2.114;50.0
49.9085458333333;153.0;2.114;50.0
49.9091611111111;153.0;2.114;50.0
49.9140536111111;153.1;2.114;50.0
49.9199772222222;153.0;2.114;50.0
49.9209002777778;153.0;2.114;50.0
49.9223258333333;153.0;2.114;50.0
49.924055;153.0;2.114;50.0
49.9285008333333;153.0;2.114;50.0
49.9340866666667;153.0;2.114;49.9
49.9369594444444;153.0;2.114;50.0
49.9440836111111;153.0;2.114;50.0
49.9539505555556;153.0;2.114;50.0
49.95412;153.0;2.114;50.0
49.955095;153.0;2.114;50.0
49.9640955555556;153.0;2.114;50.0
49.9709422222222;153.0;2.114;50.0
49.9741011111111;153.0;2.114;50.0
49.9753319444444;153.0;2.114;50.0
49.9826811111111;153.0;2.114;50.0
49.9840766666667;153.0;2.114;50.0
49.9879375;153.0;2.114;50.0
49.9941125;153.0;2.114;50.0
50.0041138888889;153.0;2.114;50.0
50.0049286111111;153.0;2.114;50.0
50.0141183333333;153.0;2.114;50.0
50.0219141666667;153.0;2.114;50.0
50.0236430555556;153.0;2.114;50.0
50.0241197222222;153.0;2.114;50.0
50.027725;153.0;2.114;50.0
50.0317766666667;153.0;2.114;50.0
50.0341211111111;153.0;2.114;50.0
50.0358847222222;153.0;2.114;50.0
50.0389008333333;153.0;2.114;50.0
50.0441225;153.0;2.114;50.0
50.0541325;153.0;2.114;50.0
50.0558916666667;153.0;2.114;50.0
50.0565330555556;153.0;2.114;50.0
50.0641297222222;153.0;2.114;50.0
50.0691044444444;153.0;2.114;50.0
50.0699102777778;153.0;2.114;50.0
50.0711975;153.0;2.114;50.0
50.0721766666667;153.0;2.114;50.0
50.0728744444444;153.0;2.114;50.0
50.0741569444444;153.0;2.114;50.0
50.0818963888889;153.0;2.114;50.0
50.0841583333333;153.0;2.114;50.0
50.0884033333333;153.0;2.114;50.0
50.0890186111111;153.0;2.114;50.0
50.089855;153.0;2.114;50.0
50.0933780555556;153.0;2.114;50.0
50.0941580555556;153.0;2.114;50.0
50.0943269444444;153.0;2.114;50.0
50.0982963888889;152.9;2.117;50.0
50.1014816666667;153.0;2.116;50.0
50.1023786111111;153.0;2.116;50.0
50.1041638888889;152.9;2.118;50.0
50.1055894444444;152.9;2.12;50.0
50.1068461111111;152.9;2.121;50.0
50.1095286111111;153.0;2.119;50.0
50.1100875;153.0;2.118;50.0
50.1110625;153.0;2.118;50.0
50.1141652777778;153.0;2.117;50.0
50.1238313888889;153.0;2.116;50.0
50.1241694444444;153.0;2.116;50.0
50.1295038888889;152.9;2.12;50.0
50.1338069444444;153.0;2.118;50.0
50.1341663888889;153.0;2.118;50.0
50.1347861111111;153.0;2.118;50.0
50.1408186111111;153.0;2.116;50.0
50.1441986111111;153.0;2.116;50.0
50.1542;153.0;2.116;50.1
50.1578052777778;152.9;2.118;50.0
50.1593394444444;152.9;2.12;50.0
50.1642013888889;152.9;2.123;50.0
50.1650941666667;152.9;2.124;50.0
50.1742044444444;152.9;2.127;50.0
50.1747894444444;152.9;2.127;50.0
50.1793741666667;152.9;2.127;50.0
50.1800458333333;152.9;2.127;50.0
50.1842061111111;152.9;2.127;50.0
50.1898177777778;152.9;2.127;50.0
50.1917763888889;152.9;2.127;50.0
50.1923355555556;152.9;2.126;50.0
50.1942075;153.0;2.123;50.0
50.1955508333333;153.0;2.121;50.0
50.1964391666667;153.0;2.121;50.0
50.1982894444444;153.0;2.119;50.0
50.1996588888889;153.0;2.118;50.0
50.2012230555556;153.0;2.118;50.0
50.2037408333333;153.0;2.117;50.0
50.2042133333333;153.0;2.117;50.0
50.2087677777778;153.0;2.116;49.9
50.2092402777778;153.0;2.116;49.9
50.2103019444444;153.0;2.116;50.0
50.2114458333333;153.0;2.116;49.9
50.2127025;153.0;2.116;50.0
50.2133741666667;153.0;2.116;50.0
50.2142105555556;153.0;2.116;50.0
50.2209447222222;153.1;2.116;50.0
50.2215041666667;153.1;2.116;49.9
50.2242211111111;153.1;2.116;49.9
50.2257552777778;153.1;2.116;49.9
50.2294125;153.1;2.116;49.9
50.2342486111111;153.1;2.116;49.9
50.2420788888889;153.2;2.115;49.9
50.2427461111111;153.2;2.115;49.9
50.2439769444444;153.2;2.115;49.9
50.2442283333333;153.2;2.115;49.9
50.2542338888889;153.2;2.115;49.9
50.2597372222222;153.2;2.115;49.9
50.2642655555556;153.2;2.115;49.9
50.2742625;153.2;2.115;49.9
50.2767238888889;153.2;2.115;49.8
50.2842638888889;153.2;2.115;49.8
50.2846841666667;153.2;2.115;49.8
50.2937063888889;153.2;2.115;49.8
50.2942652777778;153.2;2.115;49.8
50.3042883333333;153.2;2.115;49.8
50.3106822222222;153.2;2.115;49.8
50.3142875;153.2;2.115;49.8
50.3242891666667;153.2;2.115;49.8
50.3276994444444;153.2;2.115;49.8
50.3342947222222;153.2;2.115;49.9
50.3397419444444;153.2;2.115;49.9
50.3442961111111;153.2;2.115;49.9
50.3446905555556;153.2;2.115;49.9
50.3538511111111;153.2;2.115;49.8
50.3542975;153.2;2.115;49.8
50.3547438888889;153.2;2.115;49.8
50.3571186111111;153.2;2.115;49.8
50.3600522222222;153.2;2.115;49.8
50.3608191666667;153.2;2.115;49.8
50.3616730555556;153.2;2.115;49.8
50.3624011111111;153.2;2.115;49.8
50.3643036111111;153.2;2.115;49.7
50.3743308333333;153.2;2.115;49.8
50.3786583333333;153.2;2.115;49.8
50.3843308333333;153.2;2.115;49.8
50.3846383333333;153.2;2.115;49.8
50.3877108333333;153.2;2.115;49.8
50.39433;153.2;2.115;49.8
50.3953613888889;153.2;2.115;49.8
50.3956430555556;153.2;2.115;49.8
50.4011205555556;153.2;2.115;49.8
50.4029361111111;153.2;2.115;49.8
50.4042230555556;153.2;2.115;49.8
50.4048341666667;153.2;2.115;49.8
50.4066497222222;153.2;2.115;49.8
50.4076247222222;153.2;2.115;49.8
