Duration;Force;Elongation;Temperature
h;N;mm;°C
0.0;1.4;0.0;21.7
0.0007194444444;1.4;0.0;21.7
0.01323666667;1.4;0.0;21.9
0.01448888889;1.4;0.0;22.1
0.01552888889;1.4;0.0;22.3
0.01680722222;1.4;0.0;22.5
0.01867916667;1.4;0.0;22.7
0.02088666667;1.4;0.0;22.9
0.02404638889;1.4;0.0;23.1
0.02597472222;1.4;0.0;23.3
0.03539333333;1.4;0.0;23.7
0.03647805556;1.4;0.0;23.9
0.03718;1.4;0.0;24.1
0.03787777778;1.4;0.0;24.3
0.04081138889;1.4;0.0;24.7
0.04254027778;1.4;0.0;24.9
0.04357638889;1.4;0.0;25.1
0.05318777778;1.4;0.0;25.1
0.05430388889;1.4;0.0;25.5
0.06154055556;1.4;0.0;25.9
0.06279722222;1.4;0.0;26.1
0.06768722222;1.4;0.0;26.7
0.06891833333;1.4;0.0;26.9
0.07003694444;1.4;0.0;27.1
0.07093111111;1.4;0.0;27.3
0.07330555556;1.4;0.0;27.7
0.07483972222;1.4;0.0;27.9
0.07922833333;1.4;0.0;28.3
0.08521138889;1.4;0.0;28.9
0.08632916667;1.4;0.0;29.1
0.08716555556;1.4;0.0;29.3
0.08792;1.4;0.0;29.5
0.08867833333;1.4;0.0;29.7
0.08951444444;1.4;0.0;29.9
0.09057611111;1.4;0.0;30.1
0.0985175;1.4;0.0;30.3
0.09968305556;1.4;0.0;30.5
0.1005758333;1.4;0.0;30.7
0.1016375;1.4;0.0;30.9
0.1040727778;1.4;0.0;31.1
0.1068677778;1.4;0.0;31.3
0.1108344444;1.4;0.0;31.7
0.1124288889;1.4;0.0;31.9
0.1141569444;1.4;0.0;32.1
0.1159211111;1.4;0.0;32.3
0.1175113889;1.4;0.0;32.5
0.1188244444;1.4;0.0;32.7
0.1202241667;1.4;0.0;32.9
0.12204;1.4;0.0;33.1
0.1241025;1.4;0.0;33.3
0.1258661111;1.4;0.0;33.5
0.1263688889;1.4;0.0;33.5
0.1282930556;1.4;0.0;33.7
0.1306802778;1.4;0.0;33.9
0.1322697222;1.4;0.0;34.1
0.1339411111;1.4;0.0;34.3
0.1355313889;1.4;0.0;34.5
0.13754;1.4;0.0;34.7
0.139495;1.4;0.0;34.9
0.1412544444;1.4;0.0;35.1
0.1425675;1.4;0.0;35.3
0.1433516667;1.4;0.0;35.5
0.1438847222;1.4;0.0;35.6
0.1454188889;1.4;0.0;35.9
0.148465;1.4;0.0;36.1
0.1532133333;1.4;0.0;36.3
0.1567011111;1.4;0.0;36.5
0.1587161111;1.4;0.0;36.7
0.1603455556;1.4;0.0;36.9
0.1624041667;1.4;0.0;37.1
0.1643569444;1.4;0.0;37.3
0.1664283333;1.4;0.0;37.5
0.16866;1.4;0.0;37.7
0.1721891667;1.4;0.0;38.0
0.1729952778;1.4;0.0;38.1
0.1753397222;1.4;0.0;38.3
0.177355;1.4;0.0;38.4
0.1777191667;1.4;0.0;38.5
0.1805666667;1.4;0.0;38.7
0.1833608333;1.4;0.0;38.9
0.1856011111;1.4;0.0;39.1
0.1880833333;1.4;0.0;39.3
0.1896780556;1.4;0.0;39.5
0.1928891667;1.4;0.0;39.7
0.1970013889;1.4;0.0;39.9
0.1997919444;1.4;0.0;40.1
0.2021483333;1.4;0.0;40.3
0.2048522222;1.4;0.0;40.5
0.2084305556;1.4;0.0;40.7
0.2130063889;1.4;0.0;40.9
0.2167;1.4;0.0;41.1
0.2194647222;1.4;0.0;41.3
0.2227586111;1.4;0.0;41.5
0.2263075;1.4;0.0;41.7
0.2306933333;1.4;0.0;41.9
0.2349402778;1.4;0.0;42.1
0.2384286111;1.4;0.0;42.3
0.2418986111;1.4;0.0;42.5
0.2453047222;1.4;0.0;42.6
0.2470380556;1.4;0.0;42.7
0.2519830556;1.4;0.0;42.9
0.2567063889;1.4;0.0;43.1
0.2589419444;1.4;0.0;43.3
0.2611777778;1.4;0.0;43.5
0.2622958333;1.4;0.0;43.6
0.2665944444;1.4;0.0;43.7
0.2743930556;1.4;0.0;43.9
0.2791441667;1.4;0.0;44.1
0.2872263889;1.4;0.0;44.3
0.291105;1.4;0.0;44.5
0.3006327778;1.4;0.0;44.7
0.3047363889;1.4;0.0;44.9
0.3118344444;1.4;0.0;45.1
0.3175294444;1.4;0.0;45.3
0.3272272222;1.4;0.0;45.5
0.3302477778;1.4;0.0;45.5
0.3391875;1.4;0.0;45.7
0.3472455556;1.4;0.0;45.9
0.3569566667;1.4;0.0;46.1
0.3605230556;1.4;0.0;46.3
0.3642169444;1.4;0.0;46.4
0.3686372222;1.4;0.0;46.5
0.3812125;1.4;0.0;46.6
0.4014955556;1.4;0.0;46.9
0.4151888889;1.4;0.0;47.0
0.4232055556;1.4;0.0;47.1
0.4321719444;1.4;0.0;47.2
0.4390141667;1.4;0.0;47.5
0.4414494444;1.4;0.0;47.7
0.4447175;1.4;0.0;47.5
