Duration;Force;Elongation;Temperature
h;N;mm;°C
0.0;1.4;0.0;23.0
0.0003075;1.4;0.0;23.0
0.01249277778;1.4;0.0;23.2
0.01590333333;1.4;0.0;23.4
0.02261111111;1.4;0.0;23.6
0.02363833333;1.4;0.0;23.6
0.02381583333;1.4;0.0;23.6
0.02529805556;1.4;0.0;23.6
0.02711361111;1.4;0.0;23.8
0.027755;1.4;0.0;24.0
0.02865194444;1.4;0.0;24.4
0.02954472222;1.4;0.0;24.5
0.02990861111;1.4;0.0;24.6
0.03592333333;1.4;0.0;24.8
0.04031305556;1.4;0.0;24.8
0.04112333333;1.4;0.0;25.1
0.04165638889;1.4;0.0;25.4
0.04215888889;1.4;0.0;25.7
0.0424925;1.4;0.0;25.9
0.04271805556;1.4;0.0;26.0
0.04327694444;1.4;0.0;26.3
0.04391833333;1.4;0.0;26.5
0.04467666667;1.4;0.0;26.7
0.04766666667;1.4;0.0;26.9
0.04904027778;1.4;0.0;27.1
0.05247666667;1.4;0.0;27.3
0.05314833333;1.4;0.0;26.9
0.05365527778;1.4;0.0;26.7
0.0541275;1.4;0.0;26.6
0.05762027778;1.4;0.0;26.4
0.06427194444;1.4;0.0;26.4
0.06594888889;1.4;0.0;26.9
0.06628694444;1.4;0.0;27.0
0.06673333333;1.4;0.0;27.1
0.06757388889;1.4;0.0;27.3
0.07515305556;1.4;0.0;27.4
0.07589388889;1.4;0.0;27.7
0.07613222222;1.3;0.0;27.8
0.07683;1.3;0.0;28.0
0.07747555556;1.4;0.0;28.2
0.08108972222;1.4;0.0;28.5
0.08191305556;1.4;0.0;28.8
0.08253277778;1.4;0.0;29.1
0.08323472222;1.4;0.0;29.3
0.08407527778;1.4;0.0;29.5
0.08482944444;1.4;0.0;29.8
0.08979111111;1.4;0.0;30.0
0.09240833333;1.4;0.0;30.3
0.09386;1.4;0.0;30.1
0.09472666667;1.4;0.0;30.2
0.09596611111;1.4;0.0;30.4
0.09869611111;1.4;0.0;30.6
0.09945;1.4;0.0;30.7
0.1006244444;1.4;0.0;30.8
0.1019461111;1.4;0.0;31.0
0.1037011111;1.4;0.0;31.4
0.106275;1.4;0.0;31.5
0.1086236111;1.4;0.0;31.7
0.1091783333;1.4;0.0;31.9
0.1098802778;1.4;0.0;32.0
0.1108597222;1.3;0.0;32.1
0.1113061111;1.3;0.0;32.2
0.1116961111;1.3;0.0;32.4
0.1125886111;1.3;0.0;32.7
0.1128702778;1.4;0.0;32.8
0.1136244444;1.4;0.0;33.0
0.1146861111;1.4;0.0;32.9
0.1159166667;1.4;0.0;32.8
0.1167575;1.4;0.0;32.9
0.1180702778;1.4;0.0;33.0
0.1204755556;1.4;0.0;33.1
0.121875;1.4;0.0;33.3
0.1230755556;1.4;0.0;33.4
0.12389;1.4;0.0;33.5
0.1251727778;1.4;0.0;33.6
0.1330855556;1.4;0.0;34.3
0.1342555556;1.4;0.0;34.5
0.1354297222;1.4;0.0;34.7
0.13624;1.4;0.0;34.9
0.138645;1.4;0.0;35.0
0.1395422222;1.4;0.0;35.1
0.1419730556;1.4;0.0;35.3
0.1424238889;1.4;0.0;35.4
0.1430391667;1.4;0.0;35.6
0.1459988889;1.4;0.0;35.8
0.1472033333;1.4;0.0;36.0
0.1475933333;1.4;0.0;36.1
0.1479313889;1.4;0.0;36.2
0.1491622222;1.4;0.0;36.4
0.1499161111;1.4;0.0;36.6
0.1553977778;1.4;0.0;36.9
0.1570488889;1.4;0.0;36.9
0.1595925;1.4;0.0;37.2
0.1631155556;1.4;0.0;37.4
0.1641772222;1.4;0.0;37.6
0.1666427778;1.4;0.0;37.8
0.1689352778;1.4;0.0;38.0
0.1695158333;1.4;0.0;38.1
0.1728136111;1.4;0.0;38.4
0.1735719444;1.4;0.0;38.5
0.1745469444;1.4;0.0;38.6
0.1771511111;1.4;0.0;38.8
0.1783775;1.4;0.0;39.0
0.1786288889;1.4;0.0;39.1
0.1821519444;1.4;0.0;39.4
0.1864027778;1.4;0.0;39.6
0.1879108333;1.4;0.0;39.8
0.1884136111;1.4;0.0;39.9
0.1893061111;1.4;0.0;40.0
0.1919625;1.4;0.0;40.2
0.1949005556;1.4;0.0;40.4
0.1970541667;1.4;0.0;40.6
0.1996844444;1.4;0.0;40.8
0.2001569444;1.3;0.0;40.9
0.2014177778;1.4;0.0;41.0
0.2022541667;1.4;0.0;41.1
0.2074802778;1.4;0.0;41.4
0.2080133333;1.4;0.0;41.5
0.2115925;1.4;0.0;41.8
0.2125761111;1.4;0.0;42.0
0.21369;1.4;0.0;42.2
0.2207880556;1.4;0.0;42.4
0.2219622222;1.4;0.0;42.6
0.2284016667;1.4;0.0;42.9
0.2291252778;1.4;0.0;43.0
0.2303255556;1.4;0.0;43.2
0.2343816667;1.4;0.0;43.5
0.2418697222;1.4;0.0;43.9
0.2431825;1.4;0.0;44.0
0.2488030556;1.4;0.0;44.2
0.2523997222;1.4;0.0;44.4
0.2543972222;1.4;0.0;44.6
0.2559355556;1.4;0.0;44.6
0.2586180556;1.3;0.0;44.7
0.25958;1.4;0.0;44.8
