Duration;Force;Elongation;Temperature
h;N;mm;°C
0.0;1.2;0.0;25.0
0.0003075;1.2;0.0;25.0
0.01509305556;1.2;0.0;25.2
0.01719472222;1.2;0.0;25.3
0.02228194444;1.2;0.0;25.5
0.02955333333;1.2;0.0;26.0
0.03455833333;1.2;0.0;26.4
0.03553777778;1.2;0.0;26.7
0.03623527778;1.2;0.0;27.0
0.03693305556;1.2;0.0;27.3
0.03774777778;1.2;0.0;27.5
0.03852777778;1.2;0.0;27.7
0.04537861111;1.2;0.0;27.8
0.04591166667;1.2;0.0;28.0
0.04647055556;1.2;0.0;28.4
0.04702972222;1.2;0.0;28.7
0.04750638889;1.2;0.0;29.0
0.05147583333;1.2;0.0;29.0
0.05222972222;1.2;0.0;28.6
0.05287527778;1.2;0.0;28.4
0.05438333333;1.2;0.0;28.2
0.05578305556;1.2;0.0;28.0
0.06137305556;1.2;0.0;28.2
0.0627425;1.2;0.0;28.5
0.06895194444;1.2;0.0;28.5
0.06959333333;1.2;0.0;28.6
0.07040805556;1.2;0.0;28.6
0.07228;1.2;0.0;28.7
0.07582916667;1.2;0.0;29.0
0.07882333333;1.2;0.0;29.3
0.08050027778;1.2;0.0;29.7
0.08153611111;1.2;0.0;29.9
0.08335166667;1.2;0.0;30.0
0.08386305556;1.2;0.0;30.1
0.09017666667;1.2;0.0;30.5
0.09115166667;1.2;0.0;30.7
0.09269;1.2;0.0;30.9
0.09422833333;1.2;0.0;31.1
0.09554138889;1.2;0.0;31.3
0.09643833333;1.2;0.0;31.6
0.1064180556;1.2;0.0;32.4
0.1071722222;1.2;0.0;32.6
0.1089616667;1.2;0.0;32.8
0.1098283333;1.2;0.0;32.9
0.1102488889;1.2;0.0;33.0
0.1132952778;1.2;0.0;33.1
0.1144130556;1.2;0.0;33.2
0.1154227778;1.2;0.0;33.4
0.1160641667;1.2;0.0;33.5
0.1166794444;1.2;0.0;33.6
0.1184430556;1.2;0.0;33.7
0.1194180556;1.2;0.0;34.0
0.1209305556;1.2;0.0;34.2
0.1214894444;1.2;0.0;34.2
0.1259094444;1.2;0.0;34.5
0.1263819444;1.2;0.0;34.6
0.1268022222;1.2;0.0;34.7
0.1281194444;1.2;0.0;34.8
0.1299091667;1.2;0.0;35.0
0.1306891667;1.2;0.0;35.0
0.1318072222;1.2;0.0;35.2
0.1339305556;1.2;0.0;35.4
0.1348275;1.2;0.0;35.5
0.1352175;1.2;0.0;35.6
