Duration;Force;Elongation;Temperature
h;N;mm;°C
0.0;1.4;0.0;25.6
0.0002688888889;1.4;0.0;25.6
0.005410833333;1.4;0.0;25.8
0.007564444444;1.4;0.0;26.0
0.008539444444;1.4;0.0;26.2
0.009323888889;1.4;0.0;26.4
0.01091416667;1.4;0.0;26.6
0.01605777778;1.4;0.0;26.8
0.01773472222;1.4;0.0;27.0
0.02318416667;1.4;0.0;27.4
0.02698444444;1.4;0.0;27.6
0.02874611111;1.4;0.0;27.8
0.030055;1.4;0.0;28.0
0.03220861111;1.4;0.0;28.2
0.03298861111;1.4;0.0;28.4
0.03388111111;1.4;0.0;28.6
0.03491694444;1.4;0.0;28.8
0.03589611111;1.4;0.0;29.0
0.03687555556;1.4;0.0;29.2
0.03799361111;1.4;0.0;29.4
0.039165;1.4;0.0;29.6
0.04606777778;1.4;0.0;30.0
0.04738083333;1.4;0.0;30.2
0.05671055556;1.4;0.0;30.4
0.05755138889;1.4;0.0;30.6
0.05830583333;1.4;0.0;30.8
0.05894722222;1.4;0.0;31.0
0.0595625;1.4;0.0;31.2
0.06076277778;1.4;0.0;31.4
0.06369638889;1.4;0.0;31.5
0.0663225;1.4;0.0;31.8
0.06777416667;1.4;0.0;32.0
0.06813805556;1.4;0.0;32.1
0.06875361111;1.4;0.0;32.2
0.06959416667;1.4;0.0;32.4
0.0723025;1.4;0.0;32.6
0.07336416667;1.4;0.0;32.8
0.07403583333;1.4;0.0;33.0
0.07428722222;1.4;0.0;33.1
0.07710805556;1.4;0.0;33.4
0.07850361111;1.4;0.0;33.6
0.08163222222;1.4;0.0;33.8
0.08317055556;1.4;0.0;34.0
0.08378583333;1.4;0.0;34.3
0.08462277778;1.4;0.0;34.5
0.08532055556;1.4;0.0;34.7
0.08643861111;1.4;0.0;34.9
0.08769944444;1.4;0.0;35.0
0.08811555556;1.4;0.0;35.1
0.09256083333;1.4;0.0;35.3
0.09423361111;1.4;0.0;35.4
0.09521305556;1.4;0.0;35.5
0.097085;1.4;0.0;35.7
0.09884333333;1.4;0.0;35.9
0.1006330556;1.4;0.0;36.1
0.1017508333;1.4;0.0;36.3
0.1027866667;1.4;0.0;36.5
0.1038438889;1.4;0.0;36.7
0.1075358333;1.4;0.0;36.9
0.1102408333;1.4;0.0;37.1
0.1123383333;1.4;0.0;37.3
0.11379;1.4;0.0;37.5
0.1141236111;1.4;0.0;37.6
0.1172825;1.4;0.0;37.9
0.1190116667;1.4;0.0;38.1
0.1210527778;1.4;0.0;38.3
0.1220019444;1.4;0.0;38.5
0.1229811111;1.4;0.0;38.7
0.1263047222;1.4;0.0;39.0
0.1269461111;1.4;0.0;39.1
0.1286794444;1.4;0.0;39.3
0.1300530556;1.4;0.0;39.4
0.1308330556;1.4;0.0;39.5
0.1323713889;1.4;0.0;39.6
